web-scraper-order,web-scraper-start-url,type_habits,prix,adresse,img_link-src
"1739371655-1376","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Maillot Sénégal enfants","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3637250_uploaded_image1_1649076487.jpg"
"1739371655-1377","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600844_uploaded_image1_1646833560.jpg"
"1739371655-1378","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Maillots sénégal enfants","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3633429_uploaded_image1_1648859214.jpg"
"1739371655-1379","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3628406_uploaded_image1_1648592474.jpg"
"1739371655-1380","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robes enfants","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3625258_uploaded_image3_1648390340.jpeg"
"1739371655-1381","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Tenue mardi gras","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3582393_uploaded_image1_1645792127.jpg"
"1739371659-1382","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","1 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061042_uploaded_image1_1674420399.jpg"
"1739371659-1383","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Fliperies enfants","500CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061027_uploaded_image1_1674419234.jpg"
"1739371659-1384","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","3 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4054351_uploaded_image1_1673991497.jpg"
"1739371659-1385","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4011467_uploaded_image1_1671194364.jpg"
"1739371659-1386","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4010007_uploaded_image1_1671112400.jpg"
"1739371659-1387","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Blouson enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3997872_uploaded_image1_1670412272.jpg"
"1739371659-1388","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Blouson enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3996986_uploaded_image1_1670352146.jpg"
"1739371659-1389","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3992649_uploaded_image1_1670106947.jpg"
"1739371659-1390","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3993222_uploaded_image1_1670158523.jpg"
"1739371659-1391","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","T-shirts enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3985573_uploaded_image1_1669758455.jpg"
"1739371659-1392","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980382_uploaded_image1_1669402241.jpg"
"1739371659-1393","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble velours enfant","7 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3981018_uploaded_image1_1669456009.jpg"
"1739371659-1394","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble en velours","7 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980114_uploaded_image1_1669389815.jpg"
"1739371659-1395","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Habits enfants","3 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_4010206_uploaded_image1_1671121329.jpg"
"1739371659-1396","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963440_uploaded_image1_1668361934.jpg"
"1739371659-1397","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963439_uploaded_image1_1668361869.jpg"
"1739371659-1398","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant friperie","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000087_uploaded_image1_1670513612.jpg"
"1739371659-1399","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Pull enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000076_uploaded_image2_1670513327.jpeg"
"1739371659-1400","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Maillots Sénégal enfants","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3991237_uploaded_image1_1670029654.jpg"
"1739371659-1401","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble Robe enfants","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3990865_uploaded_image1_1670005692.jpg"
"1739371659-1402","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Costume garçon","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3990863_uploaded_image1_1670005513.jpg"
"1739371659-1403","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Costume garçon","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3990860_uploaded_image1_1670005358.jpg"
"1739371659-1404","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3981315_uploaded_image1_1669469071.jpg"
"1739371659-1405","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements Enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3933191_uploaded_image1_1666560773.jpg"
"1739371659-1406","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements friperies  enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968398_uploaded_image1_1668639636.jpg"
"1739371659-1407","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Maillots Sénégal enfant","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3954905_uploaded_image1_1667839511.jpg"
"1739371659-1408","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913283_uploaded_image1_1665352048.jpg"
"1739371659-1409","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913279_uploaded_image1_1665351880.jpg"
"1739371659-1410","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensembles pull  enfants","4 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3941399_uploaded_image1_1667092572.jpg"
"1739371659-1411","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Polo pour enfants","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3883008_uploaded_image1_1663536149.jpg"
"1739371659-1412","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robes  enfant","9 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3919617_uploaded_image1_1665702485.jpg"
"1739371659-1413","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","10 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3919579_uploaded_image1_1665700272.jpg"
"1739371659-1414","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Grenouillères","2 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3919556_uploaded_image2_1665704351.jpeg"
"1739371659-1415","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Polos enfants","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913936_uploaded_image1_1665405195.jpg"
"1739371659-1416","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Grenouillère","7 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913465_uploaded_image3_1665377950.jpeg"
"1739371659-1417","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Coffret nouveaux née","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913427_uploaded_image1_1665364741.jpg"
"1739371659-1418","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble Robe Turquie","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913424_uploaded_image1_1665364359.jpg"
"1739371659-1419","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Peignoir bébé","9 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3861861_uploaded_image1_1662248159.jpg"
"1739371659-1420","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensembles enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1739371659-1421","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","6 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899029_uploaded_image1_1664501377.jpg"
"1739371659-1422","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Accessoires et vetements bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3858243_uploaded_image1_1662081635.jpg"
"1739371659-1423","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble  3 pièces enfants","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3895855_uploaded_image1_1664312610.jpg"
"1739371659-1424","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Barboteuse","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874861_uploaded_image1_1662992831.jpg"
"1739371659-1425","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Pantalon","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874843_uploaded_image1_1662992214.jpg"
"1739371659-1426","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3886071_uploaded_image2_1663709027.jpeg"
"1739371659-1427","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3836735_uploaded_image1_1660867040.jpg"
"1739371659-1428","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3829807_uploaded_image1_1660481871.jpg"
"1739371659-1429","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","5 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3826455_uploaded_image1_1660258744.jpg"
"1739371659-1430","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements bébé fille","3 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3871259_uploaded_image1_1662747991.jpg"
"1739371659-1431","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements bébé","3 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3871253_uploaded_image1_1662747853.jpg"
"1739371659-1432","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","5 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3818666_uploaded_image1_1659825338.jpg"
"1739371659-1433","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Costumes héros","Prix sur demande","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3862904_uploaded_image1_1662326635.jpg"
"1739371659-1434","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe d’anniversaire fille","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3853493_uploaded_image1_1661883220.jpg"
"1739371659-1435","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe d’anniversaire fille","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3853488_uploaded_image1_1661883039.jpg"
"1739371659-1436","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble bandeaux chaussettes","1 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3813301_uploaded_image1_1659543149.jpg"
"1739371659-1437","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Barboteuse","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3813274_uploaded_image1_1659542533.jpg"
"1739371659-1438","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Boubou bazin riche","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3808232_uploaded_image1_1659347593.jpg"
"1739371659-1439","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Dessous enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3848809_uploaded_image1_1661581124.jpg"
"1739371659-1440","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements bébé","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3841152_uploaded_image1_1661173639.jpg"
"1739371659-1441","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements bébé","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3841108_uploaded_image1_1661172378.jpg"
"1739371659-1442","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3831624_uploaded_image1_1660600357.jpg"
"1739371659-1443","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Habits enfants","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3785558_uploaded_image1_1657883008.jpg"
"1739371659-1444","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe petite fille","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3785563_uploaded_image1_1657883218.jpg"
"1739371659-1445","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Jeans enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3785562_uploaded_image1_1657883147.jpg"
"1739371659-1446","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3785559_uploaded_image1_1657883070.jpg"
"1739371659-1447","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Habits enfants","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3785557_uploaded_image1_1657882962.jpg"
"1739371659-1448","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Robe d'été enfants","2 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3825327_uploaded_image1_1660216212.jpg"
"1739371659-1449","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensembles enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3778201_uploaded_image1_1657304423.jpg"
"1739371659-1450","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3775607_uploaded_image1_1657150534.jpg"
"1739371659-1451","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtement enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3799617_uploaded_image1_1658807678.jpg"
